,id,publish_date,sold_date,days_to_sell
7213,46317,2016-05-13,2016-05-27,14
7214,46318,2016-05-13,2016-06-07,25
7215,46324,2016-05-13,2016-06-25,43
7216,46325,2016-05-13,2016-06-03,21
7217,46326,2016-05-13,2016-06-03,21
7218,46328,2016-05-13,2016-06-03,21
7219,46329,2016-05-13,2016-05-27,14
7220,46331,2016-05-13,2016-06-11,29
7221,46332,2016-05-13,2016-05-16,3
7222,46333,2016-05-13,2016-06-03,21
7223,46334,2016-05-13,2016-05-27,14
7224,46335,2016-05-13,2016-05-19,6
7225,46336,2016-05-13,2016-05-28,15
7226,46337,2016-05-13,2016-08-07,86
7227,46338,2016-05-13,2016-05-26,13
7228,46339,2016-05-13,2016-06-03,21
7229,46340,2016-05-13,2016-05-28,15
7230,46344,2016-05-13,2016-05-26,13
7231,46345,2016-05-13,2016-06-03,21
7232,46346,2016-05-13,2016-06-03,21
7233,46347,2016-05-13,2016-05-26,13
7234,46349,2016-05-13,2016-05-21,8
7235,46350,2016-05-13,2016-06-11,29
7236,46351,2016-05-13,2016-05-27,14
7237,46353,2016-05-13,2016-06-03,21
7238,46354,2016-05-13,2016-06-01,19
7239,46355,2016-05-13,2016-06-03,21
7240,46356,2016-05-13,2016-05-27,14
7241,46357,2016-05-13,2016-05-27,14
7242,46358,2016-05-13,2016-05-27,14
7243,46361,2016-05-14,2016-05-28,14
7244,46366,2016-05-14,2016-05-19,5
7245,46367,2016-05-14,2016-06-14,31
7246,46377,2016-05-14,2016-06-02,19
7247,46394,2016-05-14,2016-06-05,22
7248,46397,2016-05-14,2016-05-27,13
7249,46401,2016-05-14,2016-05-18,4
7250,46404,2016-05-14,2016-05-29,15
7251,46406,2016-05-14,2016-06-05,22
7252,46416,2016-05-14,2016-05-26,12
7253,46417,2016-05-14,2016-05-27,13
7254,46419,2016-05-14,2016-05-25,11
7255,46420,2016-05-14,2016-06-23,40
7256,46422,2016-05-14,2016-08-16,94
7257,46426,2016-05-14,2016-07-07,54
7258,46428,2016-05-14,2016-05-28,14
7259,46429,2016-05-14,2016-05-27,13
7260,46433,2016-05-14,2016-07-24,71
7261,46434,2016-05-14,2016-05-26,12
7262,46436,2016-05-14,2016-05-26,12
7263,46438,2016-05-14,2016-06-07,24
7264,46447,2016-05-14,2016-07-02,49
7265,46451,2016-05-14,2016-07-12,59
7266,46452,2016-05-14,2016-05-28,14
7267,46453,2016-05-14,2016-05-21,7
7268,46455,2016-05-14,2016-05-26,12
7269,46458,2016-05-14,2016-06-25,42
7270,46466,2016-05-14,2016-05-28,14
7271,46475,2016-05-14,2016-06-21,38
7272,46478,2016-05-14,2016-05-29,15
7273,46480,2016-05-14,2016-05-19,5
7274,46505,2016-05-14,2016-06-12,29
7275,46509,2016-05-14,2016-05-27,13
7276,46515,2016-05-14,2016-05-27,13
7277,46523,2016-05-14,2016-05-21,7
7278,46525,2016-05-14,2016-05-25,11
7279,46528,2016-05-14,2016-05-27,13
7280,46529,2016-05-14,2016-07-08,55
7281,46530,2016-05-14,2016-05-31,17
7282,46533,2016-05-14,2016-06-20,37
7283,46541,2016-05-14,2016-06-25,42
7284,46542,2016-05-14,2016-05-28,14
7285,46543,2016-05-14,2016-06-17,34
7286,46545,2016-05-14,2016-06-08,25
7287,46550,2016-05-14,2016-05-27,13
7288,46552,2016-05-14,2016-06-10,27
7289,46569,2016-05-14,2016-05-27,13
7290,46573,2016-05-14,2016-06-10,27
7291,46575,2016-05-14,2016-06-01,18
7292,46589,2016-05-14,2016-05-26,12
7293,46591,2016-05-14,2016-06-03,20
7294,46594,2016-05-14,2016-05-26,12
7295,46602,2016-05-14,2016-05-28,14
7296,46607,2016-05-14,2016-06-17,34
7297,46614,2016-05-14,2016-05-25,11
7298,46616,2016-05-14,2016-05-28,14
7299,46618,2016-05-14,2016-07-27,74
7300,46620,2016-05-14,2016-08-02,80
7301,46630,2016-05-14,2016-05-31,17
7302,46634,2016-05-14,2016-06-01,18
7303,46635,2016-05-14,2016-06-01,18
7304,46636,2016-05-14,2016-05-26,12
7305,46638,2016-05-14,2016-05-27,13
7306,46648,2016-05-14,2016-05-27,13
7307,46650,2016-05-14,2016-05-26,12
7308,46654,2016-05-14,2016-07-31,78
7309,46660,2016-05-14,2016-05-27,13
7310,46661,2016-05-14,2016-05-28,14
7311,46662,2016-05-14,2016-06-03,20
7312,46664,2016-05-14,2016-06-03,20
7313,46665,2016-05-14,2016-07-06,53
7314,46672,2016-05-14,2016-05-27,13
7315,46677,2016-05-14,2016-05-26,12
7316,46687,2016-05-14,2016-07-15,62
7317,46689,2016-05-14,2016-05-28,14
7318,46697,2016-05-14,2016-05-31,17
7319,46701,2016-05-14,2016-06-06,23
7320,46702,2016-05-14,2016-05-28,14
7321,46711,2016-05-14,2016-05-20,6
7322,46712,2016-05-14,2016-05-28,14
7323,46713,2016-05-14,2016-05-27,13
7324,46714,2016-05-14,2016-05-26,12
7325,46717,2016-05-14,2016-05-25,11
7326,46722,2016-05-14,2016-05-31,17
7327,46726,2016-05-14,2016-05-26,12
7328,46735,2016-05-14,2016-06-01,18
7329,46738,2016-05-14,2016-05-19,5
7330,46740,2016-05-14,2016-05-26,12
7331,46749,2016-05-14,2016-05-26,12
7332,46750,2016-05-14,2016-06-03,20
7333,46751,2016-05-14,2016-05-26,12
7334,46752,2016-05-14,2016-05-30,16
7335,46760,2016-05-14,2016-06-05,22
7336,46763,2016-05-14,2016-05-21,7
7337,46765,2016-05-14,2016-05-27,13
7338,46766,2016-05-14,2016-06-03,20
7339,46773,2016-05-14,2016-06-22,39
7340,46778,2016-05-14,2016-05-27,13
7341,46779,2016-05-14,2016-05-25,11
7342,46784,2016-05-14,2016-06-08,25
7343,46790,2016-05-14,2016-06-01,18
7344,46792,2016-05-14,2016-05-28,14
7345,46793,2016-05-14,2016-06-25,42
7346,46798,2016-05-14,2016-05-21,7
7347,46803,2016-05-14,2016-05-27,13
7348,46805,2016-05-14,2016-06-05,22
7349,46807,2016-05-14,2016-05-26,12
7350,46808,2016-05-14,2016-05-20,6
7351,46813,2016-05-14,2016-06-16,33
7352,46814,2016-05-14,2016-05-26,12
7353,46819,2016-05-14,2016-05-18,4
7354,46820,2016-05-14,2016-06-21,38
7355,46830,2016-05-14,2016-06-01,18
7356,46849,2016-05-14,2016-05-30,16
7357,46852,2016-05-14,2016-06-11,28
7358,46854,2016-05-14,2016-05-31,17
7359,46855,2016-05-14,2016-07-03,50
7360,46859,2016-05-14,2016-05-26,12
7361,46869,2016-05-14,2016-07-02,49
7362,46883,2016-05-14,2016-05-28,14
7363,46884,2016-05-14,2016-05-30,16
7364,46887,2016-05-14,2016-05-31,17
7365,46888,2016-05-14,2016-05-17,3
7366,46889,2016-05-14,2016-08-13,91
7367,46893,2016-05-14,2016-06-09,26
7368,46906,2016-05-14,2016-05-25,11
7369,46909,2016-05-14,2016-06-23,40
7370,46912,2016-05-14,2016-06-10,27
7371,46920,2016-05-14,2016-05-26,12
7372,46922,2016-05-14,2016-06-01,18
7373,46925,2016-05-14,2016-05-20,6
7374,46927,2016-05-14,2016-06-02,19
7375,46929,2016-05-14,2016-06-11,28
7376,46937,2016-05-14,2016-05-27,13
7377,46943,2016-05-14,2016-06-18,35
7378,46944,2016-05-14,2016-05-27,13
7379,46950,2016-05-14,2016-08-14,92
7380,46967,2016-05-14,2016-05-21,7
7381,46977,2016-05-14,2016-05-20,6
7382,46978,2016-05-14,2016-05-31,17
7383,46980,2016-05-14,2016-05-28,14
7384,46982,2016-05-14,2016-06-05,22
7385,46983,2016-05-14,2016-05-28,14
7386,46987,2016-05-14,2016-07-08,55
7387,46991,2016-05-14,2016-05-25,11
7388,46996,2016-05-14,2016-05-28,14
7389,46998,2016-05-14,2016-05-29,15
7390,47000,2016-05-14,2016-06-08,25
7391,47001,2016-05-14,2016-05-20,6
7392,47002,2016-05-14,2016-06-02,19
7393,47006,2016-05-14,2016-06-11,28
7394,47007,2016-05-14,2016-06-14,31
7395,47010,2016-05-14,2016-05-31,17
7396,47015,2016-05-14,2016-06-02,19
7397,47018,2016-05-14,2016-05-27,13
7398,47020,2016-05-14,2016-06-02,19
7399,47024,2016-05-14,2016-06-03,20
7400,47026,2016-05-14,2016-05-18,4
7401,47034,2016-05-14,2016-05-27,13
7402,47035,2016-05-14,2016-05-17,3
7403,47041,2016-05-14,2016-05-27,13
7404,47045,2016-05-14,2016-06-01,18
7405,47046,2016-05-14,2016-06-23,40
7406,47049,2016-05-14,2016-05-26,12
7407,47054,2016-05-14,2016-05-19,5
7408,47056,2016-05-14,2016-05-28,14
7409,47057,2016-05-14,2016-05-27,13
7410,47068,2016-05-14,2016-05-27,13
7411,47070,2016-05-14,2016-06-22,39
7412,47071,2016-05-14,2016-07-20,67
7413,47075,2016-05-14,2016-05-20,6
7414,47079,2016-05-14,2016-05-17,3
7415,47080,2016-05-14,2016-08-20,98
7416,47084,2016-05-14,2016-06-03,20
7417,47087,2016-05-14,2016-05-27,13
7418,47094,2016-05-14,2016-05-20,6
7419,47095,2016-05-14,2016-05-28,14
7420,47097,2016-05-14,2016-06-03,20
7421,47099,2016-05-14,2016-06-05,22
7422,47105,2016-05-14,2016-05-20,6
7423,47106,2016-05-14,2016-05-28,14
7424,47109,2016-05-14,2016-06-03,20
7425,47113,2016-05-14,2016-06-02,19
7426,47114,2016-05-14,2016-05-28,14
7427,47115,2016-05-14,2016-05-28,14
7428,47120,2016-05-14,2016-05-21,7
7429,47122,2016-05-14,2016-05-29,15
7430,47130,2016-05-14,2016-07-09,56
7431,47133,2016-05-14,2016-05-27,13
7432,47140,2016-05-14,2016-06-15,32
7433,47141,2016-05-14,2016-08-04,82
7434,47145,2016-05-14,2016-05-31,17
7435,47146,2016-05-14,2016-06-01,18
7436,47147,2016-05-14,2016-05-21,7
7437,47148,2016-05-14,2016-06-05,22
7438,47154,2016-05-14,2016-06-03,20
7439,47155,2016-05-14,2016-05-26,12
7440,47161,2016-05-14,2016-05-20,6
7441,47166,2016-05-14,2016-06-17,34
7442,47172,2016-05-14,2016-05-25,11
7443,47187,2016-05-14,2016-06-03,20
7444,47188,2016-05-14,2016-05-30,16
7445,47190,2016-05-14,2016-05-27,13
7446,47191,2016-05-14,2016-06-22,39
7447,47194,2016-05-14,2016-05-28,14
7448,47196,2016-05-14,2016-05-27,13
7449,47203,2016-05-14,2016-07-10,57
7450,47206,2016-05-14,2016-05-19,5
7451,47214,2016-05-14,2016-05-26,12
7452,47217,2016-05-14,2016-05-28,14
7453,47218,2016-05-14,2016-05-27,13
7454,47225,2016-05-14,2016-06-03,20
7455,47228,2016-05-14,2016-05-22,8
7456,47231,2016-05-14,2016-05-28,14
7457,47233,2016-05-14,2016-07-06,53
7458,47235,2016-05-14,2016-08-20,98
7459,47239,2016-05-14,2016-05-25,11
7460,47240,2016-05-14,2016-05-19,5
7461,47242,2016-05-14,2016-05-19,5
7462,47244,2016-05-14,2016-05-20,6
7463,47246,2016-05-14,2016-08-17,95
7464,47248,2016-05-14,2016-05-27,13
7465,47254,2016-05-14,2016-06-10,27
7466,47256,2016-05-14,2016-05-27,13
7467,47263,2016-05-14,2016-05-31,17
7468,47271,2016-05-14,2016-05-25,11
7469,47281,2016-05-14,2016-08-11,89
7470,47297,2016-05-14,2016-05-26,12
7471,47298,2016-05-14,2016-06-10,27
7472,47300,2016-05-14,2016-08-11,89
7473,47301,2016-05-14,2016-05-20,6
7474,47302,2016-05-14,2016-05-31,17
7475,47304,2016-05-14,2016-05-26,12
7476,47307,2016-05-14,2016-05-26,12
7477,47311,2016-05-14,2016-05-28,14
7478,47312,2016-05-14,2016-05-28,14
7479,47314,2016-05-14,2016-06-01,18
7480,47318,2016-05-14,2016-05-27,13
7481,47322,2016-05-14,2016-05-27,13
7482,47329,2016-05-14,2016-08-06,84
7483,47333,2016-05-14,2016-06-01,18
7484,47335,2016-05-14,2016-05-29,15
7485,47338,2016-05-14,2016-05-28,14
7486,47349,2016-05-14,2016-05-27,13
7487,47350,2016-05-14,2016-05-27,13
7488,47353,2016-05-14,2016-05-19,5
7489,47358,2016-05-14,2016-07-07,54
7490,47365,2016-05-14,2016-05-28,14
7491,47366,2016-05-14,2016-06-09,26
7492,47369,2016-05-14,2016-06-30,47
7493,47370,2016-05-14,2016-07-01,48
7494,47378,2016-05-14,2016-06-08,25
7495,47380,2016-05-14,2016-06-14,31
7496,47403,2016-05-14,2016-05-26,12
7497,47409,2016-05-14,2016-06-18,35
7498,47424,2016-05-14,2016-05-26,12
7499,47429,2016-05-14,2016-05-17,3
7500,47432,2016-05-14,2016-07-26,73
7501,47433,2016-05-14,2016-07-26,73
7502,47438,2016-05-14,2016-07-26,73
7503,47440,2016-05-14,2016-07-26,73
7504,47444,2016-05-14,2016-07-26,73
7505,47447,2016-05-14,2016-07-26,73
7506,47453,2016-05-14,2016-07-26,73
7507,47457,2016-05-14,2016-07-26,73
7508,47459,2016-05-14,2016-07-26,73
7509,47460,2016-05-14,2016-07-26,73
7510,47464,2016-05-14,2016-07-26,73
7511,47465,2016-05-14,2016-07-26,73
7512,47466,2016-05-14,2016-07-26,73
7513,47467,2016-05-14,2016-07-26,73
7514,47468,2016-05-14,2016-07-26,73
7515,47475,2016-05-14,2016-07-26,73
7516,47478,2016-05-14,2016-08-03,81
7517,47482,2016-05-14,2016-07-26,73
7518,47483,2016-05-14,2016-07-26,73
7519,47485,2016-05-14,2016-07-26,73
7520,47486,2016-05-14,2016-07-26,73
7521,47489,2016-05-14,2016-07-26,73
7522,47492,2016-05-14,2016-07-26,73
7523,47494,2016-05-14,2016-07-26,73
7524,47495,2016-05-14,2016-07-26,73
7525,47496,2016-05-14,2016-07-26,73
7526,47497,2016-05-14,2016-07-26,73
7527,47499,2016-05-14,2016-07-26,73
7528,47500,2016-05-14,2016-08-17,95
7529,47502,2016-05-14,2016-07-26,73
7530,47506,2016-05-14,2016-07-26,73
7531,47507,2016-05-14,2016-07-26,73
7532,47508,2016-05-14,2016-07-26,73
7533,47509,2016-05-14,2016-07-26,73
7534,47512,2016-05-14,2016-05-17,3
7535,47515,2016-05-14,2016-06-08,25
7536,47518,2016-05-14,2016-05-25,11
7537,47519,2016-05-14,2016-06-01,18
7538,47520,2016-05-14,2016-05-26,12
7539,47521,2016-05-14,2016-06-08,25
7540,47533,2016-05-14,2016-05-28,14
7541,47540,2016-05-14,2016-05-31,17
7542,47541,2016-05-14,2016-05-25,11
7543,47557,2016-05-14,2016-06-10,27
7544,47565,2016-05-14,2016-06-03,20
7545,47566,2016-05-14,2016-06-17,34
7546,47567,2016-05-14,2016-05-27,13
7547,47568,2016-05-14,2016-06-14,31
7548,47569,2016-05-14,2016-05-27,13
7549,47571,2016-05-14,2016-06-01,18
7550,47572,2016-05-14,2016-05-26,12
7551,47573,2016-05-14,2016-05-21,7
7552,47574,2016-05-14,2016-06-23,40
7553,47576,2016-05-14,2016-05-28,14
7554,47577,2016-05-14,2016-05-27,13
7555,47579,2016-05-14,2016-05-28,14
7556,47584,2016-05-14,2016-05-26,12
7557,47585,2016-05-14,2016-06-15,32
7558,47586,2016-05-14,2016-05-29,15
7559,47588,2016-05-14,2016-05-27,13
7560,47590,2016-05-14,2016-06-05,22
7561,47596,2016-05-14,2016-05-28,14
7562,47598,2016-05-14,2016-06-03,20
7563,47599,2016-05-14,2016-05-28,14
7564,47601,2016-05-14,2016-06-02,19
7565,47602,2016-05-14,2016-05-31,17
7566,47604,2016-05-14,2016-06-25,42
7567,47610,2016-05-14,2016-05-26,12
7568,47611,2016-05-14,2016-05-25,11
7569,47615,2016-05-14,2016-06-01,18
7570,47618,2016-05-14,2016-06-18,35
7571,47619,2016-05-14,2016-06-07,24
7572,47620,2016-05-14,2016-06-02,19
7573,47621,2016-05-14,2016-05-31,17
7574,47626,2016-05-14,2016-05-26,12
7575,47627,2016-05-14,2016-05-26,12
7576,47629,2016-05-14,2016-08-11,89
7577,47632,2016-05-14,2016-05-28,14
7578,47633,2016-05-14,2016-05-25,11
7579,47634,2016-05-14,2016-05-20,6
7580,47636,2016-05-14,2016-05-25,11
7581,47639,2016-05-14,2016-05-26,12
7582,47640,2016-05-14,2016-05-31,17
7583,47642,2016-05-14,2016-05-31,17
7584,47643,2016-05-14,2016-06-16,33
7585,47644,2016-05-14,2016-05-28,14
7586,47649,2016-05-14,2016-05-28,14
7587,47650,2016-05-14,2016-06-08,25
7588,47651,2016-05-14,2016-05-18,4
7589,47652,2016-05-14,2016-05-26,12
7590,47655,2016-05-14,2016-07-07,54
7591,47656,2016-05-14,2016-05-25,11
7592,47661,2016-05-14,2016-05-26,12
7593,47663,2016-05-14,2016-05-19,5
7594,47664,2016-05-14,2016-05-28,14
7595,47665,2016-05-14,2016-05-31,17
7596,47666,2016-05-14,2016-05-20,6
7597,47667,2016-05-14,2016-05-31,17
7598,47668,2016-05-14,2016-05-24,10
7599,47669,2016-05-14,2016-05-27,13
7600,47670,2016-05-14,2016-05-19,5
7601,47671,2016-05-14,2016-05-27,13
7602,47672,2016-05-14,2016-05-30,16
7603,47673,2016-05-14,2016-05-31,17
7604,47675,2016-05-14,2016-05-28,14
7605,47677,2016-05-14,2016-05-28,14
7606,47678,2016-05-14,2016-05-31,17
7607,47679,2016-05-14,2016-05-25,11
7608,47680,2016-05-14,2016-05-21,7
7609,47681,2016-05-14,2016-05-27,13
7610,47682,2016-05-14,2016-05-27,13
7611,47683,2016-05-14,2016-05-26,12
7612,47684,2016-05-14,2016-05-26,12
7613,47685,2016-05-14,2016-06-02,19
7614,47686,2016-05-14,2016-06-03,20
7615,47687,2016-05-14,2016-05-20,6
7616,47688,2016-05-14,2016-06-05,22
7617,47689,2016-05-14,2016-05-31,17
7618,47690,2016-05-14,2016-05-28,14
7619,47691,2016-05-14,2016-08-13,91
7620,47692,2016-05-14,2016-05-17,3
7621,47693,2016-05-14,2016-05-28,14
7622,47694,2016-05-14,2016-06-01,18
7623,47695,2016-05-14,2016-05-26,12
7624,47696,2016-05-14,2016-07-21,68
7625,47697,2016-05-14,2016-05-28,14
7626,47698,2016-05-14,2016-08-19,97
7627,47699,2016-05-14,2016-05-26,12
7628,47700,2016-05-14,2016-05-26,12
7629,47701,2016-05-14,2016-05-28,14
7630,47702,2016-05-14,2016-07-16,63
7631,47704,2016-05-14,2016-05-29,15
7632,47705,2016-05-14,2016-08-21,99
7633,47706,2016-05-14,2016-08-09,87
7634,47708,2016-05-14,2016-06-05,22
7635,47709,2016-05-14,2016-05-25,11
7636,47710,2016-05-14,2016-06-11,28
7637,47711,2016-05-14,2016-05-31,17
7638,47712,2016-05-14,2016-06-01,18
7639,47714,2016-05-14,2016-05-28,14
7640,47715,2016-05-14,2016-05-22,8
7641,47717,2016-05-14,2016-07-29,76
7642,47718,2016-05-14,2016-05-29,15
7643,47719,2016-05-14,2016-05-28,14
7644,47720,2016-05-14,2016-05-25,11
7645,47721,2016-05-14,2016-05-31,17
7646,47722,2016-05-14,2016-05-28,14
7647,47723,2016-05-14,2016-05-31,17
7648,47724,2016-05-14,2016-05-26,12
7649,47725,2016-05-14,2016-06-05,22
7650,47726,2016-05-14,2016-07-26,73
7651,47727,2016-05-14,2016-06-11,28
7652,47728,2016-05-14,2016-05-27,13
7653,47730,2016-05-14,2016-05-18,4
7654,47731,2016-05-14,2016-05-27,13
7655,47732,2016-05-14,2016-06-01,18
7656,47733,2016-05-14,2016-05-21,7
7657,47734,2016-05-14,2016-05-20,6
7658,47735,2016-05-14,2016-06-10,27
7659,47736,2016-05-14,2016-08-05,83
7660,47737,2016-05-14,2016-07-14,61
7661,47738,2016-05-14,2016-08-03,81
7662,47739,2016-05-14,2016-05-31,17
7663,47740,2016-05-14,2016-05-20,6
7664,47741,2016-05-14,2016-06-28,45
7665,47742,2016-05-14,2016-05-18,4
7666,47747,2016-05-14,2016-06-03,20
7667,47752,2016-05-14,2016-06-16,33
7668,47753,2016-05-14,2016-07-08,55
7669,47754,2016-05-14,2016-06-16,33
7670,47759,2016-05-14,2016-05-25,11
7671,47762,2016-05-14,2016-05-21,7
7672,47765,2016-05-14,2016-05-26,12
7673,47767,2016-05-14,2016-05-26,12
7674,47768,2016-05-14,2016-05-28,14
7675,47769,2016-05-14,2016-06-03,20
7676,47771,2016-05-14,2016-06-18,35
7677,47772,2016-05-14,2016-05-27,13
7678,47773,2016-05-14,2016-05-21,7
7679,47775,2016-05-14,2016-05-28,14
7680,47780,2016-05-14,2016-06-03,20
7681,47781,2016-05-14,2016-05-25,11
7682,47782,2016-05-14,2016-06-01,18
7683,47783,2016-05-14,2016-05-31,17
7684,47785,2016-05-14,2016-06-14,31
7685,47786,2016-05-14,2016-07-28,75
7686,47787,2016-05-14,2016-05-31,17
7687,47788,2016-05-14,2016-08-19,97
7688,47789,2016-05-14,2016-08-12,90
7689,47791,2016-05-14,2016-06-03,20
7690,47792,2016-05-14,2016-06-07,24
7691,47795,2016-05-14,2016-05-26,12
7692,47799,2016-05-14,2016-05-27,13
7693,47800,2016-05-14,2016-05-27,13
7694,47804,2016-05-14,2016-06-06,23
7695,47805,2016-05-14,2016-05-28,14
7696,47808,2016-05-14,2016-05-27,13
7697,47809,2016-05-14,2016-05-26,12
7698,47810,2016-05-14,2016-05-28,14
7699,47814,2016-05-14,2016-06-02,19
7700,47816,2016-05-14,2016-06-11,28
7701,47818,2016-05-14,2016-06-03,20
7702,47819,2016-05-14,2016-06-03,20
7703,47820,2016-05-14,2016-06-03,20
7704,47821,2016-05-14,2016-06-30,47
7705,47824,2016-05-14,2016-08-13,91
7706,47826,2016-05-14,2016-06-02,19
7707,47827,2016-05-14,2016-06-30,47
7708,47828,2016-05-14,2016-08-13,91
7709,47829,2016-05-14,2016-06-03,20
7710,47830,2016-05-14,2016-08-13,91
7711,47831,2016-05-14,2016-06-01,18
7712,47832,2016-05-14,2016-05-27,13
7713,47834,2016-05-14,2016-06-01,18
7714,47836,2016-05-14,2016-05-25,11
7715,47837,2016-05-14,2016-05-25,11
7716,47840,2016-05-14,2016-05-29,15
7717,47841,2016-05-14,2016-05-28,14
7718,47844,2016-05-14,2016-06-08,25
7719,47846,2016-05-14,2016-05-26,12
7720,47847,2016-05-14,2016-07-02,49
7721,47850,2016-05-14,2016-05-27,13
7722,47851,2016-05-14,2016-06-05,22
7723,47852,2016-05-14,2016-06-03,20
7724,47853,2016-05-14,2016-05-22,8
7725,47854,2016-05-14,2016-05-29,15
7726,47860,2016-05-14,2016-05-26,12
7727,47862,2016-05-14,2016-05-28,14
7728,47863,2016-05-14,2016-06-11,28
7729,47868,2016-05-14,2016-06-06,23
7730,47869,2016-05-14,2016-05-21,7
7731,47870,2016-05-14,2016-05-27,13
7732,47871,2016-05-14,2016-06-02,19
7733,47872,2016-05-14,2016-05-27,13
7734,47876,2016-05-14,2016-06-09,26
7735,47878,2016-05-14,2016-05-26,12
7736,47904,2016-05-15,2016-05-22,7
7737,47909,2016-05-15,2016-08-19,96
7738,47922,2016-05-15,2016-05-26,11
7739,47938,2016-05-15,2016-06-17,33
7740,47948,2016-05-15,2016-05-25,10
7741,47961,2016-05-15,2016-05-26,11
7742,47973,2016-05-15,2016-05-26,11
7743,47979,2016-05-15,2016-05-28,13
7744,47984,2016-05-15,2016-05-31,16
7745,47993,2016-05-15,2016-05-26,11
7746,48014,2016-05-15,2016-08-20,97
7747,48019,2016-05-15,2016-06-03,19
7748,48027,2016-05-15,2016-06-01,17
7749,48042,2016-05-15,2016-07-26,72
7750,48044,2016-05-15,2016-07-26,72
7751,48046,2016-05-15,2016-07-26,72
7752,48051,2016-05-15,2016-07-26,72
7753,48053,2016-05-15,2016-07-26,72
7754,48057,2016-05-15,2016-07-26,72
7755,48059,2016-05-15,2016-05-29,14
7756,48062,2016-05-15,2016-05-22,7
7757,48065,2016-05-15,2016-07-09,55
7758,48066,2016-05-15,2016-05-26,11
7759,48067,2016-05-15,2016-05-28,13
7760,48068,2016-05-15,2016-06-02,18
7761,48070,2016-05-15,2016-06-08,24
7762,48071,2016-05-15,2016-06-01,17
7763,48078,2016-05-15,2016-07-14,60
7764,48081,2016-05-15,2016-05-25,10
7765,48083,2016-05-15,2016-06-01,17
7766,48084,2016-05-15,2016-05-31,16
7767,48085,2016-05-15,2016-05-20,5
7768,48086,2016-05-15,2016-05-26,11
7769,48087,2016-05-15,2016-07-21,67
7770,48088,2016-05-15,2016-05-27,12
7771,48089,2016-05-15,2016-05-28,13
7772,48090,2016-05-15,2016-05-27,12
7773,48091,2016-05-15,2016-05-27,12
7774,48092,2016-05-15,2016-05-19,4
7775,48093,2016-05-15,2016-06-09,25
7776,48094,2016-05-15,2016-07-07,53
7777,48095,2016-05-15,2016-05-20,5
7778,48096,2016-05-15,2016-05-28,13
7779,48099,2016-05-15,2016-06-19,35
7780,48102,2016-05-15,2016-05-26,11
7781,48103,2016-05-15,2016-05-28,13
7782,48105,2016-05-15,2016-05-31,16
7783,48107,2016-05-15,2016-05-27,12
7784,48108,2016-05-15,2016-05-26,11
7785,48109,2016-05-15,2016-05-26,11
7786,48110,2016-05-15,2016-05-28,13
7787,48112,2016-05-15,2016-06-05,21
7788,48113,2016-05-15,2016-05-31,16
7789,48116,2016-05-15,2016-05-31,16
7790,48117,2016-05-15,2016-07-08,54
7791,48118,2016-05-15,2016-05-27,12
7792,48119,2016-05-15,2016-05-27,12
7793,48121,2016-05-15,2016-08-07,84
7794,48122,2016-05-15,2016-06-11,27
7795,48124,2016-05-15,2016-06-03,19
7796,48125,2016-05-15,2016-06-03,19
7797,48129,2016-05-15,2016-05-31,16
7798,48130,2016-05-15,2016-05-31,16
7799,48135,2016-05-15,2016-07-20,66
7800,48144,2016-05-15,2016-05-31,16
7801,48146,2016-05-15,2016-05-31,16
7802,48152,2016-05-15,2016-06-17,33
7803,48160,2016-05-15,2016-06-14,30
7804,48163,2016-05-15,2016-06-03,19
7805,48164,2016-05-15,2016-07-13,59
7806,48169,2016-05-15,2016-06-30,46
7807,48171,2016-05-15,2016-05-31,16
7808,48177,2016-05-15,2016-05-31,16
7809,48184,2016-05-15,2016-05-31,16
7810,48186,2016-05-15,2016-08-13,90
7811,48192,2016-05-15,2016-05-31,16
7812,48194,2016-05-15,2016-05-31,16
7813,48197,2016-05-15,2016-05-31,16
7814,48201,2016-05-15,2016-06-13,29
7815,48202,2016-05-15,2016-05-31,16
7816,48206,2016-05-15,2016-08-12,89
7817,48207,2016-05-15,2016-08-12,89
7818,48213,2016-05-15,2016-05-31,16
7819,48221,2016-05-15,2016-05-31,16
7820,48227,2016-05-15,2016-06-15,31
7821,48233,2016-05-15,2016-06-02,18
7822,48235,2016-05-15,2016-08-16,93
7823,48237,2016-05-15,2016-05-31,16
7824,48238,2016-05-15,2016-08-19,96
7825,48245,2016-05-15,2016-06-08,24
7826,48249,2016-05-15,2016-06-15,31
7827,48251,2016-05-15,2016-06-01,17
7828,48254,2016-05-15,2016-05-31,16
7829,48258,2016-05-15,2016-05-31,16
7830,48271,2016-05-15,2016-08-06,83
7831,48282,2016-05-15,2016-05-31,16
7832,48284,2016-05-15,2016-06-23,39
7833,48297,2016-05-15,2016-05-31,16
